Customer Id,Customer Fname,Customer Lname,Customer City,Customer State,Customer Country,Customer Segment,Customer Zipcode
11974,Susan,Smith,Ventura,CA,EE. UU.,Corporate,93003
11975,Mary,Rocha,Caguas,PR,Puerto Rico,Consumer,725
11976,Robert,Smith,Detroit,MI,EE. UU.,Consumer,48219
11977,Michael,Williams,Riverside,CA,EE. UU.,Corporate,92504
11978,Jeffrey,Hayes,Caguas,PR,Puerto Rico,Corporate,725
11979,Brandon,Smith,Madison,WI,EE. UU.,Corporate,53704
11981,Mary,Smith,Baltimore,MD,EE. UU.,Consumer,21215
11982,Ethan,Johnson,Caguas,PR,Puerto Rico,Consumer,725
11983,Mary,Bell,Chicago,IL,EE. UU.,Consumer,60643
11984,Richard,Smith,Caguas,PR,Puerto Rico,Corporate,725
11985,Jennifer,Moss,Perth Amboy,NJ,EE. UU.,Corporate,8861
11986,Gerald,Smith,Caguas,PR,Puerto Rico,Corporate,725
11987,Mary,Gentry,Norcross,GA,EE. UU.,Consumer,30093
11988,Judy,Smith,Round Rock,TX,EE. UU.,Consumer,78664
11989,Mary,Turner,Caguas,PR,Puerto Rico,Consumer,725
11990,Linda,Obrien,Hialeah,FL,EE. UU.,Home Office,33016
11991,Sara,Smith,Caguas,PR,Puerto Rico,Consumer,725
11992,Mary,Williamson,Mentor,OH,EE. UU.,Corporate,44060
11993,Amber,Smith,Dundalk,MD,EE. UU.,Corporate,21222
11994,Crystal,Mills,Madison,WI,EE. UU.,Home Office,53704
11995,Mary,Smith,Caguas,PR,Puerto Rico,Corporate,725
11996,Joseph,Lambert,Westland,MI,EE. UU.,Consumer,48185
11997,Jonathan,Smith,Caguas,PR,Puerto Rico,Consumer,725
11998,Mary,Wong,Montebello,CA,EE. UU.,Consumer,90640
11999,Johnny,Smith,Caguas,PR,Puerto Rico,Consumer,725
12000,Mary,Mejia,Oceanside,CA,EE. UU.,Consumer,92057
12001,Christopher,Smith,Caguas,PR,Puerto Rico,Consumer,725
12002,Nicholas,Davis,Caguas,PR,Puerto Rico,Corporate,725
12003,Mary,Smith,Bakersfield,CA,EE. UU.,Home Office,93306
12004,Marie,Martinez,San Jose,CA,EE. UU.,Home Office,95125
12005,Mary,Burton,Caguas,PR,Puerto Rico,Consumer,725
12006,Anna,Sharp,Mesquite,TX,EE. UU.,Consumer,75150
12007,Alan,Smith,Washington,DC,EE. UU.,Corporate,20020
12008,Mary,Mcguire,Caguas,PR,Puerto Rico,Corporate,725
12009,Matthew,Smith,Bronx,NY,EE. UU.,Corporate,10469
12010,Melissa,Baker,Del Rio,TX,EE. UU.,Corporate,78840
12011,Olivia,Ortiz,Caguas,PR,Puerto Rico,Corporate,725
12012,Mary,Horton,Antioch,CA,EE. UU.,Consumer,94509
12013,Katherine,Kramer,Daly City,CA,EE. UU.,Consumer,94015
12014,Samantha,Smith,Manati,PR,Puerto Rico,Consumer,674
12015,Vincent,Ortiz,Caguas,PR,Puerto Rico,Corporate,725
12016,Mary,Smith,Trujillo Alto,PR,Puerto Rico,Corporate,976
12017,Sandra,Burns,Dearborn,MI,EE. UU.,Home Office,48126
12018,Raymond,Smith,Caguas,PR,Puerto Rico,Consumer,725
12019,Mary,Walters,Los Angeles,CA,EE. UU.,Consumer,90037
12020,Dorothy,Smith,Pharr,TX,EE. UU.,Consumer,78577
12021,Gregory,Gomez,Caguas,PR,Puerto Rico,Consumer,725
12022,Mary,Smith,Miami,FL,EE. UU.,Consumer,33176
12023,Olivia,Silva,New York,NY,EE. UU.,Consumer,10011
12024,Mary,Smith,Caguas,PR,Puerto Rico,Consumer,725
12025,Linda,Collier,San Diego,CA,EE. UU.,Home Office,92111
12026,George,Smith,Caguas,PR,Puerto Rico,Home Office,725
12027,Mary,Stevens,Bell Gardens,CA,EE. UU.,Consumer,90201
12028,Steven,Smith,Newark,NJ,EE. UU.,Home Office,7104
12029,Mary,Turner,Caguas,PR,Puerto Rico,Home Office,725
12030,Linda,Smith,Placentia,CA,EE. UU.,Consumer,92870
12031,Ashley,Benitez,Caguas,PR,Puerto Rico,Corporate,725
12032,Mary,Smith,Spring Valley,CA,EE. UU.,Consumer,91977
12033,Aaron,Villa,Caguas,PR,Puerto Rico,Consumer,725
12034,Mary,Smith,Simi Valley,CA,EE. UU.,Corporate,93063
12035,William,Mcdaniel,Caguas,PR,Puerto Rico,Consumer,725
12036,Jacob,Smith,Saint Charles,MO,EE. UU.,Consumer,63301
12037,Mary,Mccann,Caguas,PR,Puerto Rico,Home Office,725
12038,Patricia,Smith,Fort Lauderdale,FL,EE. UU.,Corporate,33312
12039,Mary,Wilson,Caguas,PR,Puerto Rico,Consumer,725
12040,Thomas,Moore,Harlingen,TX,EE. UU.,Consumer,78550
12041,Gary,Oneal,Florissant,MO,EE. UU.,Consumer,63033
12042,Doris,Smith,Caguas,PR,Puerto Rico,Consumer,725
12043,Alexander,Jordan,Gaithersburg,MD,EE. UU.,Corporate,20878
12044,Mary,Smith,Caguas,PR,Puerto Rico,Corporate,725
12045,Jeffrey,Ryan,Carlisle,PA,EE. UU.,Consumer,17013
12046,Joyce,Smith,Mesa,AZ,EE. UU.,Corporate,85201
12047,Mary,Moody,Caguas,PR,Puerto Rico,Corporate,725
12048,Richard,Smith,Hamtramck,MI,EE. UU.,Corporate,48212
12049,Mildred,Mclaughlin,Caguas,PR,Puerto Rico,Corporate,725
12050,Mary,Smith,Bronx,NY,EE. UU.,Consumer,10467
12051,Ethan,Cox,Campbell,CA,EE. UU.,Consumer,95008
12052,Mary,Burke,Caguas,PR,Puerto Rico,Consumer,725
12053,Wayne,Mcclure,Long Beach,CA,EE. UU.,Corporate,90805
12054,Mary,Smith,Westland,MI,EE. UU.,Corporate,48185
12055,Emily,Richardson,Orlando,FL,EE. UU.,Corporate,32825
12056,Jacob,Perkins,Caguas,PR,Puerto Rico,Home Office,725
12057,Tyler,Sims,Brooklyn,NY,EE. UU.,Home Office,11216
12058,Mary,Smith,Washington,DC,EE. UU.,Home Office,20002
12059,Shawn,Clark,Caguas,PR,Puerto Rico,Home Office,725
12060,Mary,Robinson,San Antonio,TX,EE. UU.,Corporate,78223
12061,Ruth,Huffman,Caguas,PR,Puerto Rico,Corporate,725
12062,Nicholas,Smith,Michigan City,IN,EE. UU.,Consumer,46360
12063,Larry,Henderson,Fort Worth,TX,EE. UU.,Consumer,76133
12064,Tammy,Smith,Caguas,PR,Puerto Rico,Corporate,725
12065,Mary,Hogan,Chicago,IL,EE. UU.,Consumer,60628
12066,Kevin,Smith,Union City,NJ,EE. UU.,Consumer,7087
12067,Mary,Contreras,Rowland Heights,CA,EE. UU.,Home Office,91748
12068,Mary,Smith,Aurora,CO,EE. UU.,Consumer,80012
12069,Brittany,Gardner,Caguas,PR,Puerto Rico,Home Office,725
12070,Mary,Harrington,Endicott,NY,EE. UU.,Home Office,13760
12071,Henry,Smith,Caguas,PR,Puerto Rico,Home Office,725
12072,Mary,Stevens,Denver,CO,EE. UU.,Consumer,80231
12073,Mildred,Merritt,Caguas,PR,Puerto Rico,Consumer,725
12074,Mary,Smith,Conway,AR,EE. UU.,Consumer,72032
12075,Aaron,Carr,Azusa,CA,EE. UU.,Home Office,91702
12076,Mary,Smith,Tempe,AZ,EE. UU.,Home Office,85282
12077,Thomas,Garcia,Caguas,PR,Puerto Rico,Home Office,725
12078,Mary,Oliver,Moline,IL,EE. UU.,Home Office,61265
12079,Donna,Smith,Caguas,PR,Puerto Rico,Home Office,725
12080,Mary,Bass,Baltimore,MD,EE. UU.,Consumer,21215
12081,Margaret,Smith,Opa Locka,FL,EE. UU.,Home Office,33055
12082,Stephanie,Morris,Caguas,PR,Puerto Rico,Consumer,725
12084,Jennifer,Taylor,Frankfort,KY,EE. UU.,Home Office,40601
12085,Mark,Lopez,Caguas,PR,Puerto Rico,Consumer,725
12086,Mary,Powers,El Monte,CA,EE. UU.,Consumer,91732
12087,Anna,Maynard,Cordova,TN,EE. UU.,Consumer,38018
12088,Mary,Smith,Caguas,PR,Puerto Rico,Consumer,725
12089,Ruth,Rose,Troy,MI,EE. UU.,Consumer,48098
12090,Mary,Smith,Caguas,PR,Puerto Rico,Consumer,725
12091,Lisa,Turner,Tampa,FL,EE. UU.,Consumer,33624
12092,Mary,Krueger,Caguas,PR,Puerto Rico,Consumer,725
12093,Barbara,Archer,Rialto,CA,EE. UU.,Corporate,92376
12094,Mary,Smith,Brooklyn,NY,EE. UU.,Corporate,11218
12095,Michael,Jenkins,Greenville,NC,EE. UU.,Consumer,27858
12096,Amber,Smith,Caguas,PR,Puerto Rico,Consumer,725
12097,Mary,Johnson,San Jose,CA,EE. UU.,Consumer,95125
12098,Ashley,Richard,San Jose,CA,EE. UU.,Consumer,95124
12099,Mary,Bruce,Caguas,PR,Puerto Rico,Consumer,725
12100,Richard,Bolton,Chicago,IL,EE. UU.,Corporate,60609
12101,Samantha,Smith,Highland,CA,EE. UU.,Corporate,92346
12102,Johnny,Marks,Caguas,PR,Puerto Rico,Corporate,725
12103,Mary,Smith,San Benito,TX,EE. UU.,Consumer,78586
12104,Joseph,Neal,Caguas,PR,Puerto Rico,Corporate,725
12105,Tammy,Hahn,Los Angeles,CA,EE. UU.,Consumer,90046
12106,Mary,Smith,Los Angeles,CA,EE. UU.,Corporate,90032
12107,Sharon,Patterson,Caguas,PR,Puerto Rico,Consumer,725
12108,Gloria,Stephens,Hilliard,OH,EE. UU.,Consumer,43026
12109,Mary,Ayers,Mission Viejo,CA,EE. UU.,Consumer,92692
12110,Lisa,Smith,Caguas,PR,Puerto Rico,Consumer,725
12111,Amber,Franco,Santa Cruz,CA,EE. UU.,Consumer,95060
12112,Mary,Smith,Caguas,PR,Puerto Rico,Consumer,725
12113,Jordan,Kelley,Baltimore,MD,EE. UU.,Corporate,21215
12114,Mary,Todd,Caguas,PR,Puerto Rico,Consumer,725
12115,Lawrence,Smith,Mission,TX,EE. UU.,Consumer,78572
12116,Mary,Shea,West Lafayette,IN,EE. UU.,Consumer,47906
12117,Helen,Smith,Caguas,PR,Puerto Rico,Home Office,725
12118,Mary,Zimmerman,Orlando,FL,EE. UU.,Home Office,32825
12119,Barbara,Pham,Caguas,PR,Puerto Rico,Consumer,725
12120,Pamela,Smith,Pompano Beach,FL,EE. UU.,Consumer,33065
12121,Beverly,Ellis,Caguas,PR,Puerto Rico,Corporate,725
12122,Mary,Smith,Cleveland,OH,EE. UU.,Corporate,44109
12123,Jeremy,Tucker,Caguas,PR,Puerto Rico,Consumer,725
12125,Lauren,Valdez,Tucson,AZ,EE. UU.,Consumer,85705
12126,Phillip,Smith,East Lansing,MI,EE. UU.,Home Office,48823
12127,Mary,Shaffer,Cumberland,MD,EE. UU.,Home Office,21502
12128,Jeremy,Smith,Caguas,PR,Puerto Rico,Corporate,725
12129,Mary,Perkins,Bronx,NY,EE. UU.,Consumer,10468
12130,Brian,Watts,Rock Hill,SC,EE. UU.,Home Office,29730
12131,Douglas,Smith,Everett,WA,EE. UU.,Home Office,98208
12132,Mary,Larson,Caguas,PR,Puerto Rico,Corporate,725
12133,Nicholas,Vazquez,Mililani,HI,EE. UU.,Corporate,96789
12134,Mary,Jefferson,Caguas,PR,Puerto Rico,Corporate,725
12135,Danielle,Shepard,Chicago,IL,EE. UU.,Corporate,60651
12136,Mary,Smith,Los Angeles,CA,EE. UU.,Corporate,90022
12137,Eugene,Barrera,Washington,DC,EE. UU.,Corporate,20011
12138,Mary,Smith,Caguas,PR,Puerto Rico,Corporate,725
12139,Brian,Walton,Brooklyn,NY,EE. UU.,Home Office,11237
12140,Lauren,Smith,Caguas,PR,Puerto Rico,Consumer,725
12141,Mary,Allen,Chicago,IL,EE. UU.,Corporate,60647
12142,Anthony,Smith,Encinitas,CA,EE. UU.,Consumer,92024
12143,Gary,Flores,Caguas,PR,Puerto Rico,Consumer,725
12144,Mary,Gallegos,Los Angeles,CA,EE. UU.,Consumer,90065
12145,Joyce,Smith,Caguas,PR,Puerto Rico,Consumer,725
12146,Mary,Mitchell,Houston,TX,EE. UU.,Corporate,77093
12147,Kathleen,Smith,Caguas,PR,Puerto Rico,Corporate,725
12148,Andrea,Martin,Tempe,AZ,EE. UU.,Corporate,85283
12149,Mary,Smith,Caguas,PR,Puerto Rico,Corporate,725
12150,Paul,Hancock,Dallas,TX,EE. UU.,Home Office,75211
12151,Vincent,Krueger,Caguas,PR,Puerto Rico,Home Office,725
12152,Mary,Smith,Harlingen,TX,EE. UU.,Home Office,78550
12153,James,Thomas,Modesto,CA,EE. UU.,Home Office,95355
12154,Kevin,Andrews,Caguas,PR,Puerto Rico,Consumer,725
12155,Catherine,Smith,Raleigh,NC,EE. UU.,Home Office,27610
12156,Mary,Lee,Caguas,PR,Puerto Rico,Consumer,725
12157,Rose,Morrow,Jacksonville,NC,EE. UU.,Consumer,28540
12158,Mary,Smith,Caguas,PR,Puerto Rico,Consumer,725
12159,Emma,Thompson,Pasadena,MD,EE. UU.,Consumer,21122
12160,Martha,Richmond,Caguas,PR,Puerto Rico,Home Office,725
12161,Mary,Smith,Yuma,AZ,EE. UU.,Consumer,85364
12162,Larry,Marsh,North Hollywood,CA,EE. UU.,Home Office,91606
12163,Mary,Smith,Caguas,PR,Puerto Rico,Consumer,725
12164,Robert,Hawkins,Los Angeles,CA,EE. UU.,Consumer,90016
12165,Christine,Smith,Caguas,PR,Puerto Rico,Corporate,725
12166,Mary,Morse,Phoenix,AZ,EE. UU.,Corporate,85022
12167,Christopher,Smith,Caguas,PR,Puerto Rico,Corporate,725
12168,Christine,Guerra,Bronx,NY,EE. UU.,Corporate,10463
12169,Mary,Krueger,Mesquite,TX,EE. UU.,Corporate,75150
12170,Matthew,Smith,Caguas,PR,Puerto Rico,Consumer,725
12171,Joyce,Malone,Chicago,IL,EE. UU.,Consumer,60629
12172,Sara,Smith,Aurora,CO,EE. UU.,Home Office,80015
12173,Adam,Wilson,Caguas,PR,Puerto Rico,Corporate,725
12174,Mary,Mitchell,Detroit,MI,EE. UU.,Corporate,48228
12176,Mary,Martin,Caguas,PR,Puerto Rico,Consumer,725
12177,Brenda,Carter,Bronx,NY,EE. UU.,Consumer,10456
12178,Mary,Mcgee,Irving,TX,EE. UU.,Consumer,75061
12179,Keith,Smith,Caguas,PR,Puerto Rico,Corporate,725
12180,Mary,Allen,Zanesville,OH,EE. UU.,Consumer,43701
12181,Barbara,Jordan,Caguas,PR,Puerto Rico,Consumer,725
12183,Kathryn,Smith,Caguas,PR,Puerto Rico,Corporate,725
12184,Mary,Ford,Hayward,CA,EE. UU.,Corporate,94541
12185,Debra,Smith,Caguas,PR,Puerto Rico,Consumer,725
12186,Gloria,Mcknight,Flushing,NY,EE. UU.,Consumer,11355
12187,Mary,Smith,Fayetteville,NC,EE. UU.,Consumer,28314
12188,Donald,Green,Caguas,PR,Puerto Rico,Consumer,725
12189,Judith,Hicks,Ann Arbor,MI,EE. UU.,Consumer,48103
12191,Michael,Torres,Caguas,PR,Puerto Rico,Consumer,725
12192,Mary,Carlson,San Diego,CA,EE. UU.,Consumer,92114
12193,Helen,Chen,Los Angeles,CA,EE. UU.,Consumer,90006
12194,Donna,Smith,Chicago,IL,EE. UU.,Consumer,60621
12195,Brenda,Moyer,Caguas,PR,Puerto Rico,Corporate,725
12196,Mary,Smith,Cicero,IL,EE. UU.,Corporate,60804
12197,Daniel,Williams,Pawtucket,RI,EE. UU.,Consumer,2860
12198,Peter,Hart,Oviedo,FL,EE. UU.,Consumer,32765
12199,Mary,Smith,Caguas,PR,Puerto Rico,Consumer,725
12200,Sean,Williams,San Diego,CA,EE. UU.,Consumer,92105
12201,Mary,Burton,Dorchester Center,MA,EE. UU.,Consumer,2124
12202,Nicholas,Smith,Philadelphia,PA,EE. UU.,Home Office,19104
12203,Mary,Miller,Caguas,PR,Puerto Rico,Home Office,725
12204,Willie,Cunningham,Los Angeles,CA,EE. UU.,Home Office,90011
12205,Roy,Smith,Chicago,IL,EE. UU.,Corporate,60617
12206,Mary,Jackson,New York,NY,EE. UU.,Corporate,10003
12207,Jose,Smith,Austin,TX,EE. UU.,Corporate,78745
12208,Mary,Simmons,Caguas,PR,Puerto Rico,Corporate,725
12209,Jerry,Hobbs,Rio Rancho,NM,EE. UU.,Home Office,87124
12210,Mary,Smith,Elgin,IL,EE. UU.,Home Office,60120
12211,David,Chambers,Caguas,PR,Puerto Rico,Consumer,725
12212,Nathan,Morton,New York,NY,EE. UU.,Consumer,10023
12213,Mary,Smith,Algonquin,IL,EE. UU.,Consumer,60102
12214,Jennifer,Summers,Tallahassee,FL,EE. UU.,Consumer,32308
12215,Mary,Smith,Caguas,PR,Puerto Rico,Consumer,725
12216,Ann,Deleon,Visalia,CA,EE. UU.,Consumer,93277
12217,Mary,Odonnell,Caguas,PR,Puerto Rico,Consumer,725
12218,Judith,Smith,Lakewood,OH,EE. UU.,Consumer,44107
12219,Beverly,Nguyen,Caguas,PR,Puerto Rico,Home Office,725
12220,Mary,Smith,Chicago,IL,EE. UU.,Home Office,60622
12221,Betty,Sanchez,Caguas,PR,Puerto Rico,Home Office,725
12222,Mary,Smith,Wyandotte,MI,EE. UU.,Home Office,48192
12223,Brian,Baker,Caguas,PR,Puerto Rico,Home Office,725
12224,Mary,Smith,Philadelphia,PA,EE. UU.,Home Office,19139
12225,Helen,Hardin,Caguas,PR,Puerto Rico,Corporate,725
12226,Nicholas,Smith,Staten Island,NY,EE. UU.,Consumer,10314
12227,Mary,Rivera,Santa Maria,CA,EE. UU.,Consumer,93458
12228,Amy,Smith,Caguas,PR,Puerto Rico,Consumer,725
12229,Rachel,Simmons,Chicago,IL,EE. UU.,Consumer,60614
12230,Mary,Smith,Annandale,VA,EE. UU.,Consumer,22003
12231,Steven,Davis,Caguas,PR,Puerto Rico,Corporate,725
12232,Mary,Moore,Brooklyn,NY,EE. UU.,Corporate,11216
12233,Karen,Small,Chicago,IL,EE. UU.,Consumer,60660
12234,Mary,Leblanc,Caguas,PR,Puerto Rico,Corporate,725
12235,Jane,Smith,Winnetka,CA,EE. UU.,Consumer,91306
12236,Howard,Nelson,Caguas,PR,Puerto Rico,Consumer,725
12237,Mary,Holmes,Pompano Beach,FL,EE. UU.,Consumer,33064
12238,Rebecca,Gallagher,Caguas,PR,Puerto Rico,Consumer,725
12239,Crystal,Smith,Las Cruces,NM,EE. UU.,Consumer,88005
12240,Mary,Levy,Caguas,PR,Puerto Rico,Consumer,725
12241,Mary,Smith,Santa Cruz,CA,EE. UU.,Home Office,95060
12242,Thomas,Smith,Caguas,PR,Puerto Rico,Home Office,725
12243,Sharon,Price,Brooklyn,NY,EE. UU.,Consumer,11201
12244,Cynthia,Chambers,Caguas,PR,Puerto Rico,Consumer,725
12245,Mary,Smith,Anaheim,CA,EE. UU.,Consumer,92804
12246,Anthony,Golden,Pompano Beach,FL,EE. UU.,Consumer,33068
12247,Brittany,Smith,Caguas,PR,Puerto Rico,Consumer,725
12248,Mary,Walker,San Diego,CA,EE. UU.,Consumer,92126
12249,Susan,Mann,Miami,FL,EE. UU.,Consumer,33176
12250,Eric,Conner,Caguas,PR,Puerto Rico,Consumer,725
12251,Mary,Hinton,Los Angeles,CA,EE. UU.,Consumer,90047
12252,Carol,Smith,Caguas,PR,Puerto Rico,Consumer,725
12253,Mary,Chan,Carlisle,PA,EE. UU.,Consumer,17013
12254,Donna,Smith,Caguas,PR,Puerto Rico,Consumer,725
12255,Mary,Davis,Ontario,CA,EE. UU.,Consumer,91764
12256,Victoria,Alvarez,Summerville,SC,EE. UU.,Consumer,29483
12257,Mary,Woods,Pompano Beach,FL,EE. UU.,Consumer,33068
12258,Kevin,Smith,Caguas,PR,Puerto Rico,Consumer,725
12259,Mary,Joseph,Dundalk,MD,EE. UU.,Home Office,21222
12260,Melissa,Smith,Muskegon,MI,EE. UU.,Home Office,49442
12261,Mary,Harris,Sheboygan,WI,EE. UU.,Consumer,53081
12262,Michael,Gray,Caguas,PR,Puerto Rico,Consumer,725
12263,Larry,Sullivan,Roswell,NM,EE. UU.,Consumer,88201
12264,Olivia,Smith,Caguas,PR,Puerto Rico,Consumer,725
12265,Mary,Miller,Sacramento,CA,EE. UU.,Corporate,95822
12266,Cynthia,Moody,Caguas,PR,Puerto Rico,Home Office,725
12267,Mary,Smith,Nashville,TN,EE. UU.,Home Office,37211
12268,Harry,Lee,Fresno,CA,EE. UU.,Corporate,93702
12269,Mary,Preston,Seattle,WA,EE. UU.,Consumer,98115
12270,Dylan,Smith,Caguas,PR,Puerto Rico,Consumer,725
12271,Mary,Small,Ontario,CA,EE. UU.,Consumer,91761
12272,Robert,Smith,Tempe,AZ,EE. UU.,Consumer,85283
12273,Mary,Dunn,Caguas,PR,Puerto Rico,Consumer,725
12274,Joyce,Smith,Staten Island,NY,EE. UU.,Corporate,10314
12275,Mary,Dudley,Modesto,CA,EE. UU.,Home Office,95355
12276,Martha,Smith,Caguas,PR,Puerto Rico,Consumer,725
12277,Mary,Baxter,Pacoima,CA,EE. UU.,Consumer,91331
12278,Karen,Smith,Philadelphia,PA,EE. UU.,Consumer,19104
12279,Mary,Dunn,Caguas,PR,Puerto Rico,Consumer,725
12280,John,Smith,Tallahassee,FL,EE. UU.,Consumer,32308
12281,Scott,Miller,Louisville,KY,EE. UU.,Consumer,40214
12282,Mary,Wilson,Caguas,PR,Puerto Rico,Consumer,725
12283,Willie,Pena,San Juan,PR,Puerto Rico,Consumer,921
12284,Mary,Smith,New Haven,CT,EE. UU.,Consumer,6511
12285,Patrick,Mcgee,Caguas,PR,Puerto Rico,Consumer,725
12286,Mary,Smith,Baltimore,MD,EE. UU.,Consumer,21224
12287,Robert,Lee,Caguas,PR,Puerto Rico,Consumer,725
12288,Karen,Smith,Algonquin,IL,EE. UU.,Consumer,60102
12289,Andrea,Price,Caguas,PR,Puerto Rico,Consumer,725
12290,Mary,Hawkins,Enfield,CT,EE. UU.,Consumer,6082
12291,Jennifer,Sims,Caguas,PR,Puerto Rico,Consumer,725
12292,Doris,May,Spring Valley,CA,EE. UU.,Consumer,91977
12293,Mary,Smith,Las Vegas,NV,EE. UU.,Consumer,89117
12294,Theresa,Reid,Mission Viejo,CA,EE. UU.,Consumer,92692
12295,Mary,Fischer,Caguas,PR,Puerto Rico,Corporate,725
12296,Anna,Smith,Orlando,FL,EE. UU.,Consumer,32822
12297,Mary,Simpson,Lenoir,NC,EE. UU.,Consumer,28645
12298,Mary,Harper,Caguas,PR,Puerto Rico,Consumer,725
12299,Randy,Smith,Chicago,IL,EE. UU.,Consumer,60660
12300,Mary,Lindsey,Roswell,GA,EE. UU.,Consumer,30075
12301,John,Smith,Caguas,PR,Puerto Rico,Consumer,725
12302,Donald,Sampson,Austin,TX,EE. UU.,Corporate,78753
12303,Mary,Smith,Caguas,PR,Puerto Rico,Corporate,725
12304,David,Tran,Pasadena,MD,EE. UU.,Consumer,21122
12305,Stephanie,Leblanc,Caguas,PR,Puerto Rico,Consumer,725
12306,Juan,Smith,Goose Creek,SC,EE. UU.,Consumer,29445
12307,Mary,Glover,Caguas,PR,Puerto Rico,Consumer,725
12308,Joseph,Smith,Chicago,IL,EE. UU.,Consumer,60644
12309,Barbara,Pena,Chicago,IL,EE. UU.,Consumer,60610
12310,Ralph,Nielsen,Caguas,PR,Puerto Rico,Consumer,725
12311,Mary,Smith,Los Angeles,CA,EE. UU.,Corporate,90066
12312,Jessica,Figueroa,Gaithersburg,MD,EE. UU.,Corporate,20878
12313,Andrea,Wang,Chandler,AZ,EE. UU.,Corporate,85224
12314,Bruce,Smith,Caguas,PR,Puerto Rico,Consumer,725
12316,Kathy,Garcia,Chicago,IL,EE. UU.,Consumer,60615
12317,Shawn,Cross,Caguas,PR,Puerto Rico,Consumer,725
12318,Mary,Smith,Saint Paul,MN,EE. UU.,Consumer,55106
12319,Laura,Woodward,Caguas,PR,Puerto Rico,Consumer,725
12320,Mary,Smith,Elyria,OH,EE. UU.,Consumer,44035
12321,Helen,Christensen,Pasadena,MD,EE. UU.,Consumer,21122
12322,Mary,Cain,Caguas,PR,Puerto Rico,Consumer,725
12323,Steven,Smith,San Antonio,TX,EE. UU.,Home Office,78228
12324,Ruth,Townsend,Caguas,PR,Puerto Rico,Home Office,725
12325,Tyler,Smith,Baltimore,MD,EE. UU.,Home Office,21218
12326,Mary,Tate,Los Angeles,CA,EE. UU.,Home Office,90046
12327,Emily,Smith,Caguas,PR,Puerto Rico,Corporate,725
12328,Mary,Jackson,Tempe,AZ,EE. UU.,Consumer,85281
12329,Scott,Norman,Caguas,PR,Puerto Rico,Corporate,725
12330,Mary,Roy,Modesto,CA,EE. UU.,Consumer,95351
12331,Matthew,Smith,Wheeling,WV,EE. UU.,Consumer,26003
12332,Kelly,Jones,Richmond,VA,EE. UU.,Consumer,23223
12333,Mary,Thomas,Caguas,PR,Puerto Rico,Consumer,725
12334,Michael,Robertson,Lancaster,CA,EE. UU.,Consumer,93535
12335,Mary,Riley,Knoxville,TN,EE. UU.,Consumer,37922
12336,Joe,Smith,Caguas,PR,Puerto Rico,Consumer,725
12337,Mary,Davis,Chicago,IL,EE. UU.,Consumer,60637
12338,Michael,Hall,Phoenix,AZ,EE. UU.,Consumer,85008
12339,William,Smith,Honolulu,HI,EE. UU.,Corporate,96817
12340,Patricia,Patel,Caguas,PR,Puerto Rico,Corporate,725
12341,Roy,Fields,Norcross,GA,EE. UU.,Corporate,30093
12342,Mary,Velez,Caguas,PR,Puerto Rico,Consumer,725
12343,Timothy,Smith,Miami,FL,EE. UU.,Consumer,33186
12344,Mary,Cruz,Aurora,CO,EE. UU.,Consumer,80013
12345,Phillip,Hancock,Caguas,PR,Puerto Rico,Consumer,725
12346,Mary,Smith,Santa Clara,CA,EE. UU.,Home Office,95051
12347,Ralph,Preston,Daly City,CA,EE. UU.,Home Office,94014
12348,Alan,Smith,Rochester,NY,EE. UU.,Home Office,14609
12349,Mary,Arnold,Caguas,PR,Puerto Rico,Consumer,725
12350,Henry,Jacobs,Chicago,IL,EE. UU.,Consumer,60641
12351,Jose,Deleon,Bowling Green,KY,EE. UU.,Corporate,42101
12352,Sean,Smith,Caguas,PR,Puerto Rico,Consumer,725
12353,Mary,Ramirez,Hollywood,FL,EE. UU.,Corporate,33021
12354,Brenda,Wells,Caguas,PR,Puerto Rico,Consumer,725
12355,Victoria,Smith,Lombard,IL,EE. UU.,Consumer,60148
12356,Rose,Shepherd,Caguas,PR,Puerto Rico,Consumer,725
12357,Harry,Smith,Morristown,NJ,EE. UU.,Consumer,7960
12358,Mary,Powers,Caguas,PR,Puerto Rico,Home Office,725
12359,Melissa,Smith,Bronx,NY,EE. UU.,Home Office,10467
12360,Mary,Hall,Chicago,IL,EE. UU.,Consumer,60645
12361,Janet,Odom,Caguas,PR,Puerto Rico,Consumer,725
12362,Mary,Smith,Tucson,AZ,EE. UU.,Consumer,85705
12363,Kimberly,Meza,Caguas,PR,Puerto Rico,Consumer,725
12364,Judy,Smith,Atlanta,GA,EE. UU.,Consumer,30349
12365,Mary,Pearson,Caguas,PR,Puerto Rico,Home Office,725
12366,Mary,Smith,Saint Paul,MN,EE. UU.,Consumer,55106
12368,Alice,Smith,Fresno,CA,EE. UU.,Consumer,93702
12369,Mary,Martinez,Spokane,WA,EE. UU.,Consumer,99205
12370,Johnny,Cruz,Caguas,PR,Puerto Rico,Consumer,725
12371,Mary,Velez,San Diego,CA,EE. UU.,Consumer,92109
12372,Rachel,Smith,Caguas,PR,Puerto Rico,Consumer,725
12373,Mary,Herman,Chicago,IL,EE. UU.,Home Office,60618
12374,Frances,Smith,Bend,OR,EE. UU.,Home Office,97701
12375,Bruce,Moore,Caguas,PR,Puerto Rico,Consumer,725
12376,Mary,Ortega,San Francisco,CA,EE. UU.,Corporate,94110
